row,agro_cols,host_cols,agro_seas,climate_cols,type,var,rel.inf
13,1,0,1,1,human,Rice.harvesting,7.4226981202752
13,1,0,1,1,human,EVI,7.42202651902649
13,1,0,1,1,human,Number.of.corn.farms,5.68053467195602
13,1,0,1,1,human,Peanut.planting,5.35527483863537
13,1,0,1,1,human,Day.temperature,4.49519965136059
13,1,0,1,1,human,Number.of.bean.farms,4.42988438623752
13,1,0,1,1,human,Number.of.soya.farms,4.16678297749372
13,1,0,1,1,human,Day.temperature.delay.by.1.month,3.13157041115206
13,1,0,1,1,human,Corn.harvesting,2.97830770910796
13,1,0,1,1,human,Night.temperature.delay.by.1.month,1.83987603226718
13,1,0,1,1,human,Rainfall.delay.by.1.month,1.70185693246384
13,1,0,1,1,human,Rice.planting,1.56813019465088
13,1,0,1,1,human,Corn.planting,1.39494051643113
13,1,0,1,1,human,Peanut.harvesting,1.25111220235483
13,1,0,1,1,human,EVI.delay.by.1.month,0.993844800094973
13,1,0,1,1,human,Day.temperature.delay.by.2.month,0.911630600829115
13,1,0,1,1,human,Rainfall.delay.by.2.month,0.890383053637558
13,1,0,1,1,human,Number.of.rice.farms,0.889685386625927
13,1,0,1,1,human,Diurnal.Nocturnal.temperature.range.delay.by.1.month,0.802206043194677
13,1,0,1,1,human,EVI.delay.by.2.month,0.760805902434667
13,1,0,1,1,human,Night.temperature.delay.by.2.month,0.706000294931121
13,1,0,1,1,human,Diurnal.Nocturnal.temperature.range.delay.by.2.month,0.618172392049355
13,1,0,1,1,human,Number.of.peanut.farms,0.482509173755073
13,1,0,1,1,human,Number.of.sorghum.farms,0.21352780119353
13,1,0,1,1,human,Bean.planting,0.199311381236633
13,1,0,1,1,human,Number.of.castor.bean.farms,0.125084037397743
13,1,0,1,1,human,Bean.harvesting,0.123177884549482
13,1,0,1,1,human,Castor.bean.harvesting,0.0984090285953072
13,1,0,1,1,human,Castor.bean.planting,0.0979834915039392
13,1,0,1,1,human,Sorghum.harvesting,0.0302417065680182
13,1,0,1,1,human,Number.of.wheat.farms,0.00867231669296793
13,1,0,1,1,human,Wheat.planting,0
13,1,0,1,1,human,Wheat.harvesting,0
13,1,0,1,1,human,Sorghum.planting,0
13,1,0,1,1,human,Soya.planting,0
13,1,0,1,1,human,Soya.harvesting,0
13,1,0,1,1,NHP,percent.of.population.working.in.agriculture,12.5338669720013
13,1,0,1,1,NHP,Rainfall,9.22315748307888
13,1,0,1,1,NHP,EVI,8.01296383572961
13,1,0,1,1,NHP,Number.of.bean.farms,7.28360468779676
13,1,0,1,1,NHP,Night.temperature,7.03136628750036
13,1,0,1,1,NHP,Number.of.peanut.farms,5.56372239515213
13,1,0,1,1,NHP,Number.of.soya.farms,5.46354980301048
13,1,0,1,1,NHP,Number.of.sorghum.farms,4.52811421440738
13,1,0,1,1,NHP,Rice.harvesting,4.27069053768871
13,1,0,1,1,NHP,Number.of.rice.farms,3.74365044586267
13,1,0,1,1,NHP,Day.temperature,3.73892153070482
13,1,0,1,1,NHP,Diurnal.Nocturnal.temperature.range,3.53085580179101
13,1,0,1,1,NHP,Peanut.planting,3.16607724828218
13,1,0,1,1,NHP,Number.of.corn.farms,3.10948162589337
13,1,0,1,1,NHP,Corn.planting,2.96966970864836
13,1,0,1,1,NHP,Number.of.wheat.farms,1.85786852390615
13,1,0,1,1,NHP,Night.temperature.delay.by.1.month,1.80572907036697
13,1,0,1,1,NHP,Rainfall.delay.by.1.month,1.65482357877039
13,1,0,1,1,NHP,Night.temperature.delay.by.2.month,1.24506743692714
13,1,0,1,1,NHP,Day.temperature.delay.by.1.month,1.2153646839005
13,1,0,1,1,NHP,Diurnal.Nocturnal.temperature.range.delay.by.2.month,1.1478274703104
13,1,0,1,1,NHP,Peanut.harvesting,0.923448492124383
13,1,0,1,1,NHP,Day.temperature.delay.by.2.month,0.845211070068953
13,1,0,1,1,NHP,Rainfall.delay.by.2.month,0.717743439994507
13,1,0,1,1,NHP,Corn.harvesting,0.686925601950086
13,1,0,1,1,NHP,EVI.delay.by.1.month,0.662130315651411
13,1,0,1,1,NHP,Diurnal.Nocturnal.temperature.range.delay.by.1.month,0.656784091908888
13,1,0,1,1,NHP,EVI.delay.by.2.month,0.532621706084464
13,1,0,1,1,NHP,Castor.bean.harvesting,0.515791067810252
13,1,0,1,1,NHP,Bean.harvesting,0.331985843972177
13,1,0,1,1,NHP,Bean.planting,0.303518512625757
13,1,0,1,1,NHP,Sorghum.harvesting,0.206595173567851
13,1,0,1,1,NHP,Rice.planting,0.200398500743151
13,1,0,1,1,NHP,Number.of.castor.bean.farms,0.141223927063218
13,1,0,1,1,NHP,Sorghum.planting,0.0899434456404745
13,1,0,1,1,NHP,Wheat.harvesting,0.0514114813578498
13,1,0,1,1,NHP,Castor.bean.planting,0.0310472324840711
13,1,0,1,1,NHP,Soya.harvesting,0.00684675522293612
13,1,0,1,1,NHP,Wheat.planting,0
13,1,0,1,1,NHP,Soya.planting,0
13,1,0,1,1,both,Night.temperature,11.964826919461
13,1,0,1,1,both,percent.of.population.working.in.agriculture,11.381446896205
13,1,0,1,1,both,Number.of.corn.farms,9.15471776621316
13,1,0,1,1,both,Rainfall,8.04068447956861
13,1,0,1,1,both,Number.of.bean.farms,7.42725491296734
13,1,0,1,1,both,EVI,6.72355192549855
13,1,0,1,1,both,Diurnal.Nocturnal.temperature.range,6.65625234457051
13,1,0,1,1,both,Day.temperature,5.1751838669172
13,1,0,1,1,both,Day.temperature.delay.by.1.month,5.00181051273937
13,1,0,1,1,both,Night.temperature.delay.by.1.month,4.77627738085665
13,1,0,1,1,both,Day.temperature.delay.by.2.month,2.49954477464115
13,1,0,1,1,both,Number.of.peanut.farms,2.47179849369888
13,1,0,1,1,both,Night.temperature.delay.by.2.month,2.22117952884214
13,1,0,1,1,both,EVI.delay.by.1.month,2.19615291674026
13,1,0,1,1,both,Diurnal.Nocturnal.temperature.range.delay.by.1.month,1.90368831991122
13,1,0,1,1,both,Number.of.soya.farms,1.83948186591347
13,1,0,1,1,both,Rainfall.delay.by.2.month,1.79916190464368
13,1,0,1,1,both,Diurnal.Nocturnal.temperature.range.delay.by.2.month,1.67033072925696
13,1,0,1,1,both,Rainfall.delay.by.1.month,1.29205718049223
13,1,0,1,1,both,Number.of.sorghum.farms,1.08708184403528
13,1,0,1,1,both,EVI.delay.by.2.month,0.830159824123324
13,1,0,1,1,both,Rice.harvesting,0.675717173001691
13,1,0,1,1,both,Corn.harvesting,0.578549276282784
13,1,0,1,1,both,Peanut.planting,0.57405216452204
13,1,0,1,1,both,Bean.planting,0.552591000010538
13,1,0,1,1,both,Number.of.castor.bean.farms,0.42434005076464
13,1,0,1,1,both,Number.of.rice.farms,0.32865621052068
13,1,0,1,1,both,Corn.planting,0.315930162629854
13,1,0,1,1,both,Bean.harvesting,0.315585150559398
13,1,0,1,1,both,Peanut.harvesting,0.121934424412416
13,1,0,1,1,both,Number.of.wheat.farms,0
13,1,0,1,1,both,Wheat.planting,0
13,1,0,1,1,both,Wheat.harvesting,0
13,1,0,1,1,both,Rice.planting,0
13,1,0,1,1,both,Castor.bean.planting,0
13,1,0,1,1,both,Castor.bean.harvesting,0
13,1,0,1,1,both,Sorghum.planting,0
13,1,0,1,1,both,Sorghum.harvesting,0
13,1,0,1,1,both,Soya.planting,0
13,1,0,1,1,both,Soya.harvesting,0
14,0,1,1,1,human,Logarithm.of.total.population,17.3883669306069
14,0,1,1,1,human,Night.temperature,17.3588373649602
14,0,1,1,1,human,Diurnal.Nocturnal.temperature.range,11.8511931653172
14,0,1,1,1,human,Number.of.NHP.species,10.4349982830128
14,0,1,1,1,human,Rainfall,9.59349157561433
14,0,1,1,1,human,EVI,5.93583718546478
14,0,1,1,1,human,Rice.harvesting,4.93785577507846
14,0,1,1,1,human,Peanut.planting,3.54249916838929
14,0,1,1,1,human,Day.temperature,2.4672332763977
14,0,1,1,1,human,Day.temperature.delay.by.1.month,2.28065548475605
14,0,1,1,1,human,Peanut.harvesting,1.66151129710974
14,0,1,1,1,human,Corn.harvesting,1.55563324351798
14,0,1,1,1,human,Night.temperature.delay.by.1.month,1.43105307588847
14,0,1,1,1,human,Rice.planting,1.40681620181894
14,0,1,1,1,human,Corn.planting,1.32122047218784
14,0,1,1,1,human,Day.temperature.delay.by.2.month,0.913374057168019
14,0,1,1,1,human,Rainfall.delay.by.2.month,0.857240029220484
14,0,1,1,1,human,Night.temperature.delay.by.2.month,0.820376270956946
14,0,1,1,1,human,Diurnal.Nocturnal.temperature.range.delay.by.1.month,0.727676808610856
14,0,1,1,1,human,EVI.delay.by.1.month,0.675649856057839
14,0,1,1,1,human,Rainfall.delay.by.1.month,0.630044210440771
14,0,1,1,1,human,EVI.delay.by.2.month,0.583328576733656
14,0,1,1,1,human,Sorghum.harvesting,0.559202928964448
14,0,1,1,1,human,Bean.harvesting,0.391042843271973
14,0,1,1,1,human,Bean.planting,0.346397621308392
14,0,1,1,1,human,Diurnal.Nocturnal.temperature.range.delay.by.2.month,0.328464297145934
14,0,1,1,1,human,Wheat.planting,0
14,0,1,1,1,human,Wheat.harvesting,0
14,0,1,1,1,human,Castor.bean.planting,0
14,0,1,1,1,human,Castor.bean.harvesting,0
14,0,1,1,1,human,Sorghum.planting,0
14,0,1,1,1,human,Soya.planting,0
14,0,1,1,1,human,Soya.harvesting,0
14,0,1,1,1,NHP,Logarithm.of.total.population,26.9710302835542
14,0,1,1,1,NHP,Rainfall,9.35953420751678
14,0,1,1,1,NHP,Diurnal.Nocturnal.temperature.range,8.54049981794455
14,0,1,1,1,NHP,Night.temperature,8.40166538977604
14,0,1,1,1,NHP,Number.of.NHP.species,6.76987447586115
14,0,1,1,1,NHP,EVI,6.7365132385458
14,0,1,1,1,NHP,Rice.harvesting,4.62896494875343
14,0,1,1,1,NHP,Day.temperature,4.23689167070761
14,0,1,1,1,NHP,Peanut.planting,4.18896452776985
14,0,1,1,1,NHP,Night.temperature.delay.by.1.month,2.21218761857302
14,0,1,1,1,NHP,Night.temperature.delay.by.2.month,2.09618766746907
14,0,1,1,1,NHP,Rainfall.delay.by.1.month,2.03876911524342
14,0,1,1,1,NHP,Day.temperature.delay.by.1.month,1.98672223742248
14,0,1,1,1,NHP,Corn.planting,1.96061107908749
14,0,1,1,1,NHP,Rainfall.delay.by.2.month,1.55977125883196
14,0,1,1,1,NHP,Diurnal.Nocturnal.temperature.range.delay.by.1.month,1.14034090890429
14,0,1,1,1,NHP,EVI.delay.by.1.month,1.08075191945241
14,0,1,1,1,NHP,Day.temperature.delay.by.2.month,1.02548909836751
14,0,1,1,1,NHP,Corn.harvesting,1.00451193941644
14,0,1,1,1,NHP,Peanut.harvesting,0.838971809941207
14,0,1,1,1,NHP,Diurnal.Nocturnal.temperature.range.delay.by.2.month,0.730493657059597
14,0,1,1,1,NHP,EVI.delay.by.2.month,0.518566627371615
14,0,1,1,1,NHP,Castor.bean.harvesting,0.484576340313298
14,0,1,1,1,NHP,Bean.harvesting,0.446654903271649
14,0,1,1,1,NHP,Bean.planting,0.345411077340019
14,0,1,1,1,NHP,Rice.planting,0.338521949958937
14,0,1,1,1,NHP,Castor.bean.planting,0.126509778941005
14,0,1,1,1,NHP,Wheat.harvesting,0.0967375951799136
14,0,1,1,1,NHP,Soya.harvesting,0.0718872247778285
14,0,1,1,1,NHP,Sorghum.harvesting,0.0382586113683864
14,0,1,1,1,NHP,Soya.planting,0.0241290212790718
14,0,1,1,1,NHP,Wheat.planting,0
14,0,1,1,1,NHP,Sorghum.planting,0
14,0,1,1,1,both,Logarithm.of.total.population,17.8472339508585
14,0,1,1,1,both,Rainfall,13.2397483559715
14,0,1,1,1,both,Diurnal.Nocturnal.temperature.range,11.3262316147803
14,0,1,1,1,both,Night.temperature,11.2790182469763
14,0,1,1,1,both,EVI,9.52598841828696
14,0,1,1,1,both,Night.temperature.delay.by.1.month,5.01488763415282
14,0,1,1,1,both,Number.of.NHP.species,4.2676772812823
14,0,1,1,1,both,Day.temperature.delay.by.1.month,3.95912723178904
14,0,1,1,1,both,Night.temperature.delay.by.2.month,3.18761128532553
14,0,1,1,1,both,EVI.delay.by.1.month,2.99598292743807
14,0,1,1,1,both,Corn.planting,2.58328359466203
14,0,1,1,1,both,Day.temperature,2.3880489877452
14,0,1,1,1,both,Day.temperature.delay.by.2.month,1.6341333106064
14,0,1,1,1,both,Corn.harvesting,1.59261721675607
14,0,1,1,1,both,Rice.harvesting,1.45002438408381
14,0,1,1,1,both,Diurnal.Nocturnal.temperature.range.delay.by.1.month,1.35168019484204
14,0,1,1,1,both,Rainfall.delay.by.2.month,1.02474046470544
14,0,1,1,1,both,Diurnal.Nocturnal.temperature.range.delay.by.2.month,0.906015907336273
14,0,1,1,1,both,Rainfall.delay.by.1.month,0.841177073918673
14,0,1,1,1,both,Bean.planting,0.84109703397749
14,0,1,1,1,both,EVI.delay.by.2.month,0.769957158727273
14,0,1,1,1,both,Peanut.planting,0.733584315420489
14,0,1,1,1,both,Bean.harvesting,0.518821282247601
14,0,1,1,1,both,Peanut.harvesting,0.50235967933004
14,0,1,1,1,both,Rice.planting,0.163364020183475
14,0,1,1,1,both,Sorghum.harvesting,0.0529492088274876
14,0,1,1,1,both,Sorghum.planting,0.00263921976892176
14,0,1,1,1,both,Wheat.planting,0
14,0,1,1,1,both,Wheat.harvesting,0
14,0,1,1,1,both,Castor.bean.planting,0
14,0,1,1,1,both,Castor.bean.harvesting,0
14,0,1,1,1,both,Soya.planting,0
14,0,1,1,1,both,Soya.harvesting,0
15,1,1,1,1,human,Logarithm.of.total.population,15.3322342956385
15,1,1,1,1,human,Night.temperature,14.9376031409501
15,1,1,1,1,human,Number.of.NHP.species,9.98115909126444
15,1,1,1,1,human,Rainfall,9.94841051929315
15,1,1,1,1,human,Diurnal.Nocturnal.temperature.range,7.99005541905615
15,1,1,1,1,human,EVI,5.03014715300843
15,1,1,1,1,human,Rice.harvesting,4.10894723419511
15,1,1,1,1,human,Peanut.planting,3.80147927235129
15,1,1,1,1,human,percent.of.population.working.in.agriculture,3.54854779231393
15,1,1,1,1,human,Number.of.bean.farms,2.6607065873427
15,1,1,1,1,human,Day.temperature.delay.by.1.month,2.57241455255605
15,1,1,1,1,human,Number.of.corn.farms,2.43663552353702
15,1,1,1,1,human,Day.temperature,2.26581641660383
15,1,1,1,1,human,Rice.planting,1.83757885044893
15,1,1,1,1,human,Peanut.harvesting,1.82746646280233
15,1,1,1,1,human,Night.temperature.delay.by.1.month,1.43174724454209
15,1,1,1,1,human,Number.of.soya.farms,1.25859144278444
15,1,1,1,1,human,Corn.harvesting,1.2421631516438
15,1,1,1,1,human,Corn.planting,1.09727344668195
15,1,1,1,1,human,EVI.delay.by.1.month,0.961890880740378
15,1,1,1,1,human,Night.temperature.delay.by.2.month,0.775289668218836
15,1,1,1,1,human,Rainfall.delay.by.1.month,0.756552210230595
15,1,1,1,1,human,Day.temperature.delay.by.2.month,0.690495085056034
15,1,1,1,1,human,Sorghum.harvesting,0.514616087712376
15,1,1,1,1,human,Bean.planting,0.412063680809758
15,1,1,1,1,human,Rainfall.delay.by.2.month,0.410151991709422
15,1,1,1,1,human,Diurnal.Nocturnal.temperature.range.delay.by.1.month,0.408114916877868
15,1,1,1,1,human,EVI.delay.by.2.month,0.402368192704139
15,1,1,1,1,human,Bean.harvesting,0.356135530358696
15,1,1,1,1,human,Diurnal.Nocturnal.temperature.range.delay.by.2.month,0.335276917875222
15,1,1,1,1,human,Number.of.peanut.farms,0.293258277934922
15,1,1,1,1,human,Number.of.rice.farms,0.211498092395643
15,1,1,1,1,human,Number.of.sorghum.farms,0.128003967913543
15,1,1,1,1,human,Number.of.castor.bean.farms,0.029674253034701
15,1,1,1,1,human,Number.of.wheat.farms,0.00563264941367131
15,1,1,1,1,human,Wheat.planting,0
15,1,1,1,1,human,Wheat.harvesting,0
15,1,1,1,1,human,Castor.bean.planting,0
15,1,1,1,1,human,Castor.bean.harvesting,0
15,1,1,1,1,human,Sorghum.planting,0
15,1,1,1,1,human,Soya.planting,0
15,1,1,1,1,human,Soya.harvesting,0
15,1,1,1,1,NHP,Logarithm.of.total.population,21.6828225612782
15,1,1,1,1,NHP,Number.of.sorghum.farms,7.2244756649304
15,1,1,1,1,NHP,Rainfall,6.88388160926806
15,1,1,1,1,NHP,Night.temperature,6.50774087069688
15,1,1,1,1,NHP,Diurnal.Nocturnal.temperature.range,5.50032948594826
15,1,1,1,1,NHP,Number.of.NHP.species,5.37286562395286
15,1,1,1,1,NHP,EVI,5.04896885824647
15,1,1,1,1,NHP,Rice.harvesting,4.24743000764832
15,1,1,1,1,NHP,Peanut.planting,3.93962547451457
15,1,1,1,1,NHP,Number.of.rice.farms,3.83466923735335
15,1,1,1,1,NHP,Day.temperature,3.04184832652975
15,1,1,1,1,NHP,Number.of.peanut.farms,2.80668151651707
15,1,1,1,1,NHP,Number.of.bean.farms,2.29952939942101
15,1,1,1,1,NHP,percent.of.population.working.in.agriculture,2.20738679487171
15,1,1,1,1,NHP,Number.of.soya.farms,2.20173312754651
15,1,1,1,1,NHP,Corn.planting,1.89213396768388
15,1,1,1,1,NHP,Night.temperature.delay.by.2.month,1.86575457771074
15,1,1,1,1,NHP,Night.temperature.delay.by.1.month,1.82072212935322
15,1,1,1,1,NHP,Number.of.corn.farms,1.65225925704881
15,1,1,1,1,NHP,Rainfall.delay.by.2.month,1.09586602071274
15,1,1,1,1,NHP,Day.temperature.delay.by.1.month,1.06683730528581
15,1,1,1,1,NHP,Diurnal.Nocturnal.temperature.range.delay.by.2.month,1.00814319082274
15,1,1,1,1,NHP,EVI.delay.by.1.month,0.787388214492976
15,1,1,1,1,NHP,EVI.delay.by.2.month,0.708384164208062
15,1,1,1,1,NHP,Rainfall.delay.by.1.month,0.665998057133695
15,1,1,1,1,NHP,Diurnal.Nocturnal.temperature.range.delay.by.1.month,0.659165233111271
15,1,1,1,1,NHP,Number.of.wheat.farms,0.640409608844591
15,1,1,1,1,NHP,Peanut.harvesting,0.628906325610019
15,1,1,1,1,NHP,Day.temperature.delay.by.2.month,0.57660127319307
15,1,1,1,1,NHP,Corn.harvesting,0.537474702519136
15,1,1,1,1,NHP,Castor.bean.harvesting,0.485108133635877
15,1,1,1,1,NHP,Bean.harvesting,0.394170256342308
15,1,1,1,1,NHP,Rice.planting,0.232038408642736
15,1,1,1,1,NHP,Bean.planting,0.229529144692498
15,1,1,1,1,NHP,Castor.bean.planting,0.115010360415774
15,1,1,1,1,NHP,Sorghum.harvesting,0.0949114809445849
15,1,1,1,1,NHP,Wheat.harvesting,0.0281656605929729
15,1,1,1,1,NHP,Sorghum.planting,0.0150339682790343
15,1,1,1,1,NHP,Number.of.castor.bean.farms,0
15,1,1,1,1,NHP,Wheat.planting,0
15,1,1,1,1,NHP,Soya.planting,0
15,1,1,1,1,NHP,Soya.harvesting,0
15,1,1,1,1,both,Logarithm.of.total.population,14.3403451255957
15,1,1,1,1,both,Rainfall,12.9753761926374
15,1,1,1,1,both,EVI,10.239040274202
15,1,1,1,1,both,Night.temperature,9.71806553516925
15,1,1,1,1,both,Diurnal.Nocturnal.temperature.range,7.39259423244101
15,1,1,1,1,both,Number.of.NHP.species,4.77677796349118
15,1,1,1,1,both,Number.of.bean.farms,4.4727452751604
15,1,1,1,1,both,Night.temperature.delay.by.1.month,4.07144052903798
15,1,1,1,1,both,percent.of.population.working.in.agriculture,3.77317082506182
15,1,1,1,1,both,Number.of.corn.farms,3.31833259351675
15,1,1,1,1,both,Day.temperature.delay.by.1.month,2.83954716469207
15,1,1,1,1,both,Night.temperature.delay.by.2.month,2.53549999680292
15,1,1,1,1,both,EVI.delay.by.1.month,2.3891080969771
15,1,1,1,1,both,Day.temperature,1.91868198153167
15,1,1,1,1,both,Rainfall.delay.by.2.month,1.88691368368423
15,1,1,1,1,both,Number.of.sorghum.farms,1.33909131326307
15,1,1,1,1,both,Diurnal.Nocturnal.temperature.range.delay.by.1.month,1.1868092689619
15,1,1,1,1,both,Corn.planting,1.05308044500665
15,1,1,1,1,both,Day.temperature.delay.by.2.month,1.03823426313156
15,1,1,1,1,both,Corn.harvesting,1.0020502842841
15,1,1,1,1,both,Peanut.planting,0.968399591618816
15,1,1,1,1,both,Rainfall.delay.by.1.month,0.967228703071447
15,1,1,1,1,both,Diurnal.Nocturnal.temperature.range.delay.by.2.month,0.942931338797855
15,1,1,1,1,both,Rice.harvesting,0.917537432049548
15,1,1,1,1,both,Number.of.peanut.farms,0.800810189759199
15,1,1,1,1,both,EVI.delay.by.2.month,0.544940986231742
15,1,1,1,1,both,Number.of.wheat.farms,0.489492831189485
15,1,1,1,1,both,Bean.planting,0.457047269687427
15,1,1,1,1,both,Number.of.rice.farms,0.389409141968428
15,1,1,1,1,both,Number.of.soya.farms,0.310330312422404
15,1,1,1,1,both,Rice.planting,0.308127441602806
15,1,1,1,1,both,Bean.harvesting,0.304863436853849
15,1,1,1,1,both,Number.of.castor.bean.farms,0.17372721432513
15,1,1,1,1,both,Peanut.harvesting,0.115379387963971
15,1,1,1,1,both,Castor.bean.harvesting,0.0365789665765668
15,1,1,1,1,both,Soya.planting,0.00629071123269356
15,1,1,1,1,both,Wheat.planting,0
15,1,1,1,1,both,Wheat.harvesting,0
15,1,1,1,1,both,Castor.bean.planting,0
15,1,1,1,1,both,Sorghum.planting,0
15,1,1,1,1,both,Sorghum.harvesting,0
15,1,1,1,1,both,Soya.harvesting,0
